context1	context2	label
Valencia koostuu Castellón in (" Castelló "),  <word>Valencian</word> (" València ") ja Alicanten (" Alacant ") maakunnista . Tärkeitä kaupunkeja ovat Alicante , Castellón de la Plana (" Castelló de la Plana "), Elche (" Elx "), Torrevieja , Orihuela , Benidorm , Elda , Jijona (" Xixona "), Villarreal (" Vila - real "), Villena , Buñol (" Bunyol ") ja pääkaupunki Valencia .	The Way of El Cid has 39 villages declared Historical and/or Artistic Sites by the Spanish government such us Covarrubias ( Burgos ) , Burgo de Osma ( Soria ) , Sigüenza ( Guadalajara ) , Calatayud , Ateca and Daroca ( Zaragoza ) , Albarracín ( Teruel ) , Morella ( Castellón ) , Xàtiva (  <word>Valencia</word> ) and Elche and Orihuela ( Alicante ) .	T
Vuoteen 2010 mennessä kaksi kappaletta on ollut listalla vähintään vuoden nousematta lainkaan Hot 100 - päälistalle : Pearl Jam in ”  <word>Alive</word> ” ( 61 viikkoa ) ja ” Even Flow ” ( 52 viikkoa ).	`` One ( Always Hardcore ) `` is partially a cover of `` Always Hardcore '' by Neophyte , which itself is based again on the chorus refrain of ``  <word>Alive</word> `` by Pearl Jam , taken from the 1991 album `` Ten `` .	T
Joseph Fiennes tunnetaan parhaiten rooleistaan elokuvissa "  <word>Elisabet</word> " ( 1998 ), " Rakastunut Shakespeare " ( 1998 ), " Luther " ( 2003 ) ja " Vihollinen porteilla " ( 2001 ). Hän oli vuonna 1999 ehdolla Bafta - palkinnon saajaksi roolistaan elokuvassa " Rakastunut Shakespeare ".	Much of her career has focused on creating costumes for period drama s. These films include `` Persuasion `` ( 1995 ) , `` Hamlet `` ( 1996 ) , ``  <word>Elizabeth</word> `` ( 1998 ) , `` Finding Neverland `` ( 2004 ) , `` The Phantom of the Opera `` ( 2004 ) , `` '' ( 2007 ) , `` Mary Queen of Scots `` ( 2018 ) , `` The Aeronauts `` ( 2019 ) , and `` Emma . ''	T
Esimerkiksi Pohjois - Euroopassa ja Alppien reuna - alueilla jokien virtaama on suurimmillaan lumien sulamisen aikaan ja Etelä - Euroopassa joet ovat lähes kuivia kesällä , mutta runsaita talvisateiden aikana .  <word>Tulva</word> syntyy , kun joen vesi nousee sen törmän ylitse .	The 2010 Var floods were the result of heavy rainfall in southern France that caused severe  <word>flood</word> s in the department of the Var in the evening of 15 June 2010 .	T
Muokkaamista voi helpottaa tarkkailemalla histogrammi a ja vertailemalla muokattua kuvaa yhdellä painalluksella alkuperäiseen kuvaan . Tehdyt muutokset tallennetaan tasoihin , joten niitä voi muokata jälkikäteen . Snapseedin Android - versio tukee myös  <word>Raw</word> - kuvien muokkaamista .	It was originally developed as commercial software by the now-defunct Light Crafts . Its main purpose is to handle the workflow , including non-destructive editing when handling images in various  <word>RAW</word> formats . It is comparable to Adobe Lightroom .	T
Kemia ssa ja biologia ssa puhutaan myös " hitaasta palamisesta ", jossa lämpö ehtii levitä ympäristöön siten , ettei tulenliekkejä esiinny eikä lämpötila nouse kovin korkeaksi . Sellaista tapahtuu esimerkiksi lahoamisessa ja soluhengityksessä . Myös raudan  <word>ruostuminen</word> ja ruoansulatus on hidasta palamista .	Transparent Aluminum as featured in the `` Star Trek `` universe has since become a reality as Aluminium oxynitride ( ALON ™ ) , patented in 1985 , and as different from metallic aluminum as  <word>rust</word> is from iron .	T
Kieli on saanut nimensä  <word>Tadžikistan</word> iin kuuluvalla Vuoristo - Badahšanin autonomisella alueella sijaitsevasta Jazguljamin vuoristolaaksosta , jossa sen puhujat ovat perinteisesti asuneet . Vuonna 1954 lähes kaikki jazguljamit siirrettiin Vahš in laakson puuvillanviljelyalueelle . Myöhemmin osa heistä on palannut takaisin Jazguljamiin .	The false osman ( `` Schizopygopsis stoliczkai '' ) is an Asian cyprinid freshwater fish living in the highlands of Afghanistan , southwestern China , Iran , northern India , Kyrgyzstan , Pakistan and  <word>Tajikistan</word> . Young individuals and small adults live in shallow streams and pools , while large adults inhabit the main river and lakes .	T
Yhdistyneen kuningaskunnan vuoden 1926 yleislakko oli toukokuussa 1926 järjestetty  <word>yleislakko</word> Isossa - Britanniassa . Se kesti yhdeksän päivää 3 .– 12 . toukokuuta , ja siihen osallistui noin 1 , 7 miljoonaa työläistä . Alkamisajankohta oli maanantaina 3 . toukokuuta minuuttia vaille puolenyön .	Malawana 's leadership of the BMA Junior Doctors Committee occurred during the 2015 junior doctors contract dispute in England , and he led junior doctors into industrial action ,  <word>striking</word> over pay and conditions for the first time since 1975 .	T
Tohtori taistelee useita maapalloa ja koko universumia uhkaavia tahoja vastaan . Hänen suurimpia vihollisiaan ovat muun muassa dalek it , kybermiehet ( cybermen ), itkevät enkelit ( Weeping Angels ) ja  <word>Mestari</word> ( The Master ). Tohtorilla on usein mukanaan myös ainakin yksi matkakumppani .	And near the end of the episode , he refers to Tegan Jovanka , Nyssa , the Cybermen stories `` Earthshock `` ( 1982 ) and `` The Five Doctors `` ( 1983 ) , the Mara serials `` Kinda `` ( 1982 ) and `` Snakedance `` ( 1983 ) , the Time Lords ' `` funny hats '' from `` Arc of Infinity `` ( 1983 ) , and the various Ainley  <word>Master</word> stories during Davison 's tenure .	T
Laukaisu siirtyi vuodelle 2014 ja edelleen vuodelle 2015 . Sentinel 2A laukaistiin lopulta kesäkuussa 2015  <word>Vega</word> - raketilla Guyanan avaruuskeskuksesta ja viikon sisään voitiin ottaa ensimmäiset kuvat . Sentinel - 2B laukaistiin Vega - raketilla Guyanasta 7 . maaliskuuta 2017 .	The satellite was originally planned to be launched in 2008 ; however due to changes of the launchers and several delays , the launch date was pushed to 2 August 2017 . It was launched via a  <word>Vega</word> launcher from Guiana Space Centre together with Italian satellite OPTSAT-3000 .	T
( Göbekli Tepe ), mutta ei pronssi nvalua ( 5000 eaa . ), ei kesytettyä karja a ( Lähi - idässä 6000 eaa .) eikä kesytettyä  <word>hevosta</word> ( Ukrainassa 4000 eaa . ), ei pyörä ä ( Mesopotamiassa 3500 eaa . ), ei teitä ( 3000 eaa .)	For example , those who raise grazing livestock , such as cattle , sheep , goat s , and  <word>horse</word> s , are known as `` ranchers '' ( U.S. ) , `` graziers `` ( Australia & U.K. ) , or simply `` stockmen '' .	T
Inhimillisen kehityksen indeksin ( HDI ) luokittelussa maa sijoittuu keskitason luokan maiden puoliväliin ( indeksiluku 0 , 624 vuonna 2014 ). Talous on perustunut paljolti  <word>alumiini</word> n ja puuvilla n viennille . Kuivuus on aiheuttanut nälänhätää vielä 2000 - luvullakin .	Its name refers to its site : in Provençal , a `` bauç '' is a rocky spur . The name bauxite (  <word>Aluminium</word> ore ) is derived from the village name when it was first discovered there by geologist Pierre Berthier in 1821 .	T
Kallio - Tamminen tuli ylioppilaaksi Hyvinkään yhteiskoulu sta vuonna 1974 . Hän suoritti Helsingin yliopisto ssa luonnontieteiden kandidaatin tutkinnon vuonna 1979 ja filosofian kandidaatin (  <word>pääaine</word> hiukkasfysiikka ) vuonna 1983 . Filosofian lisensiaatiksi ( pääaine teoreettinen filosofia ) hän valmistui vuonna 1994 .	Two extra-departmental units are the French and Linguistics and Centre for Critical Development Studies . Students are diversified among  <word>concentrations</word> that are specialist degree s , as well as the common majors and minors . The cooperative education programs , which place students for up to three semester s in workplace s pertaining to their field of study , are unique to the campus in the University of Toronto .	T
Abjektio viittaa Julia Kristevan mukaan inho n , kuvotuksen tai kauhu n kaltaiseen tunnereaktioon , joka syntyy , kun jokin filosofinen olio ( abjekti ) uhkaa rikkoa minuuden ja  <word>toiseuden</word> ( tai subjektin ja objektin ) erottavan rajan .	She is known as the Simone de Beauvoir of India , though theoretically she denies the Hegelian theory of ``  <word>Other</word> `` developed by de Beauvoir in her `` The Second Sex `` .	T
Newham "( London Borough of Newham )" on yksi Lontoo n 32 : sta kaupunkipiiristä . Sitä rajaavat Thames etelässä ,  <word>Lea</word> lännessä ja Roding ja Barking Creek idässä . Sen pinta - ala on 36 neliökilometriä , ja siellä asui vuonna 2017 noin ihmistä .	Autumn – Battle of Benfleet : Danish Viking forces retire to Essex , after being deprived of food by Alfred the Great ( see 893 ) . They draw their longship s up the Thames and into the  <word>Lea</word> , entrenching themselves at Benfleet .	T
152 / 35 Mk - tykkiä käytettiin apuaseina Venäjän keisarikunnan laivasto n 1880 - 1890 - lukujen vaihteessa valmistuneiden Ekaterina II ja Imperator Alexander II - luokan taistelulaivoissa sekä taistelulaivoissa " Gangut ", " Dvienadsat apostolov " ja " Navarin ". Tykkiä käytettiin myös panssaristeilijöiden " Admiral Nakhimov " ja " Pamiat Azova " apuaseina sekä  <word>panssarikansiristeilijä</word> " Admiral Kornilov in " pääaseistuksena . Vanhojen Pervenetz - luokan rannikkopanssarilaivojen tykit korvattiin 152 / 35 Mk - tykillä ja asetta käytettiin myös tykkivene iden aseina .	Morizumi was a graduate of the 22nd Naval Engineer Academy class . He began service as a Midshipman/Engineering on 15 December 1913 aboard training  <word>cruiser</word> `` Tsugaru '' . On 18 July 1914 he was assigned to the Armored cruiser `` Tsukuba '' , with promotion on 1 December to Engineer Sublieutenant ( Ensign ) .	T
I Wanna Dance with Somebody ( Who Loves Me ) on Whitney Houston in vuonna 1987 julkaistu kappale , joka julkaistiin hänen toisella studioalbumillaan ,  <word>Whitney</word> . Kappale julkaistiin myös singlenä ja siitä tehtiin musiikkivideo .	Her eponymous debut studio album was the best-selling debut album by a female artist at the time , and her sophomore album , ``  <word>Whitney</word> `` , the first by a female to debut at No .	T
Teekkari - ja mieskuorolaulun perinteiden lisäksi PK on edistänyt uutta musiikkia kantaesittämällä , levyttämällä ja kustantamalla modernien suomalaisten säveltäjien kappaleita . Kuoro on esiintynyt johtavien sinfoniaorkestereiden kanssa Suomessa sekä ulkomailla . Ohjelmistona orkesterien kanssa on usein ollut Sibeliuksen "  <word>Kullervo</word> ".	Paavo Berglund 's tenure as principal conductor from 1972 to 1979 included commercial recordings such as the complete symphonies of Jean Sibelius for EMI . The Bournemouth Symphony Orchestra and Paavo Berglund made the world premiere recording of the ``  <word>Kullervo</word> `` by Jean Sibelius . Berglund led Sibelius Centenary Concerts with the Bournemouth Symphony Orchestra in 1965 , and became the principal conductor in 1972 , concluding his tenure in 1979 .	T
Patriarkkojen keskinäisessä arvoasteikossa Konstantinopolin patriarkka oli Rooman piispan eli paavin veroinen ja ensimmäinen vertaistensa joukossa (" primus inter pares "). Konstantinopolin patriarkan asema vahvistui , kun muut itäiset patriarkaatit ( Aleksandria ,  <word>Jerusalem</word> ja Antiokia ) jäivät 600 - luvulla arabien vallan alle .	Ann Killebrew has shown that cities such as Jerusalem were large and important walled settlements in the 'Pre-Israelite ' Middle Bronze IIB and the Israelite Iron Age IIC period ( c. 1800–1550 and 720–586 BC ) , but that during the intervening Late Bronze ( LB ) and Iron Age I and IIA/B Ages sites like  <word>Jerusalem</word> were small and relatively insignificant and unfortified towns .	T
Mannerheim suhtautui nyt elokuun alussa hankkeeseen muodollisesti pidättyvän myönteisesti , mutta asetti Suomen osallistumiselle korkeat ehdot . Ensinnäkin Saksan olisi ensin vallattava  <word>Leningrad</word> ( operaatio Nordlicht ), jotta Suomi voisi vapauttaa Kannaksella olleita joukkojaan Belomorskin operaatioon . Suomen piti myös saada Saksan ilmavoimien tuki ja runsaita polttoainetoimituksia .	Józef Płoszko was born in 1867 . He studied at the Russian Imperial Academy of Arts , but soon left it and joined the  <word>Petersburg</word> University of Civil Engineers . After graduation in 1895 , Płoszko was sent to Kiev .	T
Hyperkonjugaatio on orgaanisessa kemiassa tyhjän p - tai π *-  <word>orbitaalin</word> tai täyden π - orbitaalin ja sen viereisen σ - sidoksen ( usein C – H ) välisestä peitosta johtuva stabiloiva vuorovaikutus . Hyperkonjugaatio stabiloi karbokationeja ja substituoituja alkeeneja .	The electrons involved in the faradaic processes are transferred to or from valence electron states (  <word>orbitals</word> ) of the redox electrode reagent . They enter the negative electrode and flow through the external circuit to the positive electrode where a second double-layer with an equal number of anions has formed .	T
Uudeksi kitaristiksi tuli amerikkalainen , muun muassa Dixie Dregs - ja  <word>Kansas</word> - yhtyeissä soittanut Steve Morse . Monipuolisen musiikkitaustan omaava Morse oli voittanut alan lehdissä useita kitaristiäänestyksiä ja sopi hyvin myös persoonana Deep Purpleen .	The same year , Wehrkamp was involved in a project called Sounds like Christmas , that featured artists such as John Wetton ( King Crimson ) , Steve Walsh (  <word>Kansas</word> ) , and Trent Gardner ( Magellan ) .	T
Single pysyi peräti viisi viikkoa Yhdysvaltain Billboard Hot 100 - listan ykkösenä . Se ilmestyi yhtyeen albumilla "  <word>1984</word> ". Jump on lisäksi mukana Van Halenin kokoelma - ja livealbumeilla " The Best of Volume I ", " The Best of Both Worlds " ja "".	In February 2015 , Van Halen fansite VHND.com announced that Van Halen would be releasing their first ever live album with original vocalist David Lee Roth , `` Tokyo Dome Live in Concert `` on March 31 , 2015 . It was also reported that the band would be releasing newly remastered versions of their 1978 debut and ``  <word>1984</word> `` on CD , digital , and vinyl . In an interview the same month , when asked about the status of Van Halen , Eddie Van Halen responded by saying `` I 'd love to make a studio record .	T
Seuraavalla vuosikymmenellä englantilainen dokumenttielokuva koki kukoistuskautensa . Myös natsi - Saksa ssa 1930 - luvulla tehdyt dokumenttielokuvat " Tahdon riemuvoitto " ja "  <word>Olympia</word> " ovat jääneet dokumenttielokuvan historiaan . Toisen maailmansodan jälkeen syntyi Ranskassa ja Yhdysvalloissa niin sanottu totuuselokuva , joka on tehty hyvin pienellä kalustolla ja joka seuraa tavallisten ihmisten elämää .	The last straw was in the 1938 event when Mussolini and Adolf Hitler respectively overruled the jury 's decision in order to award the `` Coppa Mussolini `` ( Mussolini Cup ) for the Best film to Italian war film `` Luciano Serra , Pilot `` , produced under the supervission of Mussolini 's son , and the `` Coppa Mussolini '' for the Best foreign film to ``  <word>Olympia</word> `` , a German documentary film about the Berlin 1936 Summer Olympics produced in association with the Nazi Ministry of Public Enlightenment and Propaganda despite the fact that the regulations at that time prohibited awarding a documentary .	T
